X,Y,out
0.576316376,0.127108626,0.590167067
0.120505748,0.127170723,0.175197112
0.82128617,0.127333892,0.831098606
0.934521631,0.127576291,0.943189477
0.61475746,0.127628423,0.627866028
0.265190978,0.127746654,0.294356013
0.083588309,0.127910793,0.152801101
0.071564036,0.128278892,0.146890725
0.823215957,0.128288942,0.833152186
0.158398921,0.128345617,0.203869604
0.298197674,0.128373914,0.324656302
0.00881521,0.128493125,0.128795151
0.223785682,0.128506542,0.258058061
0.542950585,0.128716947,0.557999454
0.195605788,0.128801494,0.234203862
0.192837393,0.128822586,0.231908428
0.026648851,0.128862415,0.131589069
0.930411213,0.128867375,0.939293258
0.600760714,0.129060649,0.614467319
0.584458455,0.129272054,0.598584121
0.132270614,0.129357171,0.185010252
0.754651268,0.129691707,0.765714356
0.640930361,0.129902201,0.653962009
0.114248147,0.13009302,0.173138191
0.990012232,0.130159726,0.998531809
0.378397838,0.130227299,0.400180051
0.139146677,0.130233171,0.190584566
0.999079519,0.130516028,1.007568519
0.320289575,0.13053294,0.345867403
0.632787606,0.130563996,0.646116949
0.581822424,0.13068128,0.596317809
0.545759641,0.130743892,0.561201881
0.225670387,0.130898117,0.260885877
0.629419742,0.130904947,0.642888261
0.661254225,0.130967837,0.674099195
0.179370342,0.130973019,0.222098292
0.236843978,0.13105372,0.27068459
0.958711604,0.131169074,0.96764315
0.229433935,0.131290692,0.264342914
0.325444765,0.131362502,0.35095641
0.292535584,0.131453222,0.320713295
0.541263266,0.131683798,0.557051654
0.906891312,0.131788224,0.916416929
0.854915152,0.131794912,0.865014345
0.055091872,0.131830723,0.142879158
0.86781109,0.131972711,0.877788634
0.437649752,0.132057993,0.457139606
0.442318885,0.132161504,0.461641267
0.032510925,0.132339555,0.136274422
0.237278191,0.13239814,0.271717146
0.715056578,0.132450907,0.727220154
0.578184338,0.132558208,0.593185306
0.761805409,0.132566333,0.773253719
0.868008958,0.132624891,0.878082521
0.106934066,0.132657235,0.170390247
0.773620402,0.132826941,0.784940458
0.844029935,0.132869449,0.854424263
0.983031958,0.132880316,0.991972282
0.980869603,0.13308008,0.989856296
0.608980067,0.133162605,0.623369074
0.688937963,0.133205502,0.701697387
0.52504125,0.133205503,0.541675198
0.755799683,0.133212605,0.767449516
0.391264008,0.133218041,0.413321389
0.648346751,0.133236772,0.66189542
0.033544646,0.133490202,0.137640391
0.266463629,0.13357021,0.298066883
0.588194749,0.133679551,0.603194234
0.875449749,0.133684433,0.885597984
0.760247067,0.133697363,0.771913588
0.106637815,0.133900446,0.171175212
0.079689989,0.134099369,0.155990818
0.995085517,0.134180046,1.004091366
0.043056941,0.134213953,0.140951358
0.992791614,0.134302167,1.001834448
0.839148358,0.134314957,0.849829674
0.125071798,0.13440063,0.183593257
0.696442598,0.134473571,0.709306304
0.116872406,0.134477472,0.178166635
0.532953079,0.134507549,0.549664685
0.665349013,0.13461411,0.678830072
0.946017295,0.134653329,0.955552323
0.41190966,0.134700017,0.433374737
0.988323051,0.134794451,0.997472805
0.088465319,0.134954153,0.161365226
0.674765159,0.135188031,0.688174268
0.625326375,0.135374686,0.639811988
0.203669199,0.135434237,0.244588583
0.822550027,0.13547121,0.833631211
0.987164635,0.135588613,0.996432782
0.508944699,0.135702801,0.526725694
0.018045826,0.135779679,0.136973622
0.409408778,0.135785352,0.431338856
0.707183266,0.136034079,0.720148208
0.599370316,0.136099382,0.614628194
0.070839012,0.136204037,0.153524283
0.668569504,0.136229199,0.682307538
0.007284893,0.136237526,0.136432156
0.926497193,0.136237667,0.936460224
0.740869904,0.13638625,0.753318939
0.232783488,0.136461695,0.269833183
0.36409412,0.136616847,0.388881333
0.145411629,0.13667197,0.199558937
0.492356694,0.136780866,0.511003052
0.06536344,0.136869008,0.151675656
0.871681094,0.136874293,0.882361889
0.110495553,0.136935635,0.175956345
0.699635768,0.136966725,0.712916609
0.544453391,0.137012074,0.56142836
0.933505436,0.137020572,0.943507835
0.49178413,0.137083311,0.51053253
0.192086098,0.137399326,0.236168677
0.660708641,0.137584194,0.674881707
0.416794012,0.137593939,0.438918376
0.182354837,0.137780076,0.228553355
0.099263398,0.13780892,0.169836747
0.230960408,0.137841399,0.268966469
0.187189804,0.137887833,0.232493177
0.762768121,0.137994947,0.775150187
0.825825004,0.138008782,0.83727735
0.869761571,0.138108499,0.880658361
0.543083542,0.138482973,0.560461656
0.886657547,0.138508441,0.897410828
0.144974084,0.138605131,0.200571352
0.589748026,0.138641119,0.605825135
0.511856383,0.138815925,0.530345941
0.964473544,0.138879423,0.974421219
0.975797256,0.138999032,0.985647511
0.457381356,0.139033775,0.478046123
0.172385741,0.139043981,0.221472509
0.951363754,0.139108273,0.961480163
0.508389998,0.139346511,0.527141195
0.199751186,0.139557647,0.243673703
0.775038029,0.139572633,0.787505217
0.26688987,0.139641519,0.301214137
0.754222859,0.139645139,0.767041645
0.108385222,0.139719223,0.176829912
0.472882832,0.13995511,0.493158803
0.004976365,0.139969539,0.140057974
0.292707597,0.140068495,0.32449487
0.435985413,0.140137048,0.457953789
0.285203323,0.140208453,0.317803942
0.297557906,0.140254685,0.328956052
0.299815845,0.140483335,0.331096826
0.995056499,0.14059082,1.004939409
0.21582461,0.140636408,0.257602138
0.778232711,0.140639788,0.790838607
0.062220145,0.140686691,0.153831374
0.191597608,0.140711284,0.237716867
0.917021946,0.140758415,0.927761921
0.435906151,0.140876963,0.458105328
0.208012373,0.141000099,0.251296986
0.194173736,0.141128529,0.240043125
0.730276048,0.14113079,0.74378828
0.488085202,0.141175922,0.508092319
0.952259603,0.141176614,0.962667746
0.35733978,0.141255317,0.384245732
0.780297041,0.141313739,0.79298994
0.946247396,0.141369231,0.956749389
0.62788622,0.141571243,0.643648602
0.545395353,0.141579012,0.563472012
0.861345469,0.141602641,0.872907398
0.96904406,0.14162682,0.979338831
0.173549802,0.141751992,0.224082933
0.806179889,0.141766186,0.818549733
0.830418022,0.14179124,0.842436257
0.392769333,0.14189357,0.417614097
0.795880374,0.142085503,0.808463889
0.224837266,0.142176691,0.266018811
0.858683893,0.142192129,0.870377292
0.445371557,0.142364274,0.467571824
0.502969846,0.142520788,0.522772265
0.086632487,0.142536168,0.166798522
0.385501768,0.142602552,0.411031752
0.188244464,0.142685197,0.236209745
0.906697356,0.142685577,0.9178558
0.072763441,0.142750627,0.160225653
0.244049112,0.142775252,0.282745012
0.215737791,0.143062147,0.258862072
0.270452712,0.143134971,0.305993937
0.432705824,0.143143022,0.455767765
0.558851866,0.14324456,0.576918029
0.16695657,0.143253771,0.219991225
0.868211486,0.14325809,0.879951172
0.754053544,0.143354499,0.767559288
0.2710282,0.143373291,0.306614066
0.440807329,0.14339161,0.463543154
0.349866537,0.143459595,0.378136548
0.409116448,0.1435198,0.433559917
0.218711804,0.143642758,0.261664089
0.560382266,0.143651669,0.578501587
0.284539757,0.143673855,0.31875547
0.69935394,0.143675322,0.713959755
0.875305869,0.143702221,0.887023501
0.411776295,0.14385172,0.436180048
0.254611865,0.143928952,0.292476913
0.951119979,0.143946582,0.961951055
0.166695368,0.143948501,0.220246491
0.280138716,0.143971196,0.314968896
0.322739537,0.143975312,0.353397368
0.29034696,0.144016833,0.324102153
0.358145319,0.144110483,0.386051682
0.929615064,0.144166029,0.940727384
0.016156836,0.144174696,0.145077173
0.40592364,0.144304459,0.430810606
0.769716981,0.144518896,0.783166612
0.776061428,0.144678581,0.789432222
0.037004754,0.144704555,0.149361174
0.724441492,0.144720554,0.738755382
0.673367787,0.144758085,0.688751827
0.403246713,0.144784445,0.428451219
0.666312828,0.144787917,0.681862395
0.377788576,0.144997551,0.404658495
0.770096867,0.145118078,0.783650713
0.449022394,0.145123183,0.471891776
0.969423326,0.145148428,0.980229387
0.922439358,0.145262845,0.93380708
0.534160731,0.145363755,0.553586766
0.835133883,0.145451659,0.847705602
0.766813907,0.145485771,0.780493227
0.163041744,0.145568702,0.218570029
0.754599018,0.145650967,0.768527086
0.83154644,0.145708789,0.844215928
0.133602785,0.145748545,0.197717836
0.095648054,0.145921435,0.174475258
0.75871756,0.145999997,0.772637259
0.928694207,0.146014678,0.940102769
0.639719179,0.146123735,0.656195683
0.110551363,0.146173058,0.183270748
0.730764578,0.146433738,0.745291694
0.660179685,0.146578902,0.676256306
0.572903387,0.146622472,0.591368278
0.135778394,0.146636224,0.199844826
0.029929042,0.146648582,0.149671488
0.539044943,0.146656785,0.558639117
0.223038036,0.146676057,0.266945371
0.565999646,0.146766153,0.584718653
0.407482387,0.146770277,0.433109004
0.620551914,0.146984325,0.637721781
0.151843517,0.146991599,0.211336187
0.966975983,0.14708939,0.978099095
0.771543146,0.147465387,0.785509304
0.827738076,0.147618095,0.840798088
0.704489181,0.147630018,0.719791379
0.08757225,0.147646333,0.171663446
0.173607233,0.147679497,0.227922586
0.759562579,0.147749604,0.773799236
0.025869212,0.147763801,0.15001119
0.308217388,0.147976838,0.341899259
0.157863184,0.148215435,0.216537756
0.982531536,0.148292952,0.993659408
0.95493363,0.14829856,0.966380205
0.309598343,0.148335688,0.343299593
0.393949436,0.148455694,0.420993173
0.834245533,0.148496235,0.847358685
0.527797564,0.148519805,0.548295906
0.273199724,0.148641232,0.311018174
0.452472469,0.148809201,0.476314511
0.469603261,0.148823697,0.49262127
0.969937539,0.148916592,0.981302695
0.382781362,0.14905709,0.410779243
0.247434784,0.149068935,0.288869382
0.334383474,0.149203627,0.366161208
0.150754204,0.14938964,0.212235941
0.649385457,0.149609535,0.666396642
0.944711663,0.149781172,0.956511644
0.708900729,0.149837414,0.724562968
0.101720958,0.149876689,0.181135792
0.364124115,0.149893407,0.393769482
0.832130849,0.150062882,0.845553439
0.380194316,0.150098201,0.408750765
0.958381664,0.150126934,0.970068817
0.418232678,0.150167619,0.444374714
0.565551917,0.150340542,0.585193344
0.769433586,0.150441061,0.784002905
0.443602005,0.150512567,0.468440787
0.960032091,0.150525121,0.971760993
0.674864497,0.15052774,0.691448256
0.138491694,0.150613451,0.204607823
0.08927722,0.150627547,0.175097344
0.798227022,0.150632487,0.812315533
0.85989476,0.150846446,0.873025572
0.240762384,0.150885729,0.284135582
0.593058699,0.150898763,0.611955111
0.053711685,0.151074974,0.160338994
0.005605747,0.151133579,0.151237506
0.899390525,0.151230807,0.912016488
0.462123394,0.151266683,0.486250594
0.158661551,0.151351208,0.219273062
0.617290502,0.151538591,0.635618997
0.145806943,0.151545538,0.210299108
0.233066981,0.151633213,0.278051882
0.69956245,0.151743086,0.715830696
0.822605027,0.151764526,0.836487599
0.7408614,0.151779529,0.756249059
0.510232543,0.151860647,0.532352237
0.724636495,0.15204051,0.740414997
0.269916843,0.152059402,0.309801814
0.40894338,0.152127845,0.436322781
0.176816316,0.152166762,0.233278231
0.577223002,0.152199342,0.59695145
0.645769716,0.152202351,0.663463701
0.837460074,0.152297909,0.851195647
0.313580846,0.152301363,0.348609599
0.498500343,0.152424281,0.521282796
0.409092819,0.152440259,0.436571836
0.470641997,0.152712095,0.494797811
0.787113751,0.152726913,0.801793968
0.285178313,0.152828088,0.323547669
0.173660735,0.152828464,0.231332208
0.992625095,0.152891948,1.004330885
0.492143913,0.152901108,0.515348795
0.768450471,0.153011588,0.783536006
0.768427026,0.153059189,0.783522309
0.556905869,0.153087307,0.577563737
0.069118928,0.153098744,0.167978129
0.968099412,0.153255011,0.980154871
0.15130757,0.153264618,0.215369506
0.009358474,0.153269383,0.153554827
0.247595728,0.153340495,0.291233501
0.89538125,0.153583339,0.908457718
0.507012587,0.153605699,0.529770209
0.919502992,0.153658441,0.932253543
0.551332743,0.153695716,0.57235493
0.738244062,0.154044101,0.754144469
0.845906889,0.154051437,0.859819929
0.958247194,0.154051438,0.970551147
0.139984642,0.154063413,0.20816156
0.632836036,0.15408022,0.651323393
0.040480518,0.154116865,0.159344534
0.657041234,0.15427682,0.67491075
0.414695182,0.154371585,0.442495967
0.062448213,0.154382357,0.166534355
0.072071825,0.154385301,0.170379485
0.060493772,0.154435264,0.165860626
0.498666209,0.15448881,0.522048638
0.716197444,0.154500579,0.732672647
0.347246862,0.154549966,0.380086931
0.027528642,0.154574648,0.15700684
0.277688396,0.154591095,0.317819527
0.258887148,0.154710483,0.301592257
0.397005295,0.154739151,0.42609554
0.909442251,0.154753713,0.922514997
0.48787818,0.154813693,0.511851929
0.314778319,0.15487242,0.350814562
0.163143489,0.15510577,0.225107969
0.644493099,0.155166176,0.662908664
0.17075985,0.155194357,0.23074708
0.951308637,0.155241279,0.963892099
0.651597351,0.155288108,0.669845881
0.784769634,0.155375955,0.800003166
0.890887586,0.155433582,0.904345227
0.520343218,0.155500754,0.54308153
0.646749435,0.155631019,0.665211128
0.197137963,0.155633068,0.251167332
0.080990582,0.155637938,0.175449828
0.23275262,0.155666898,0.280010652
0.990176167,0.155744711,1.002349868
0.072556626,0.15576515,0.171834938
0.041843778,0.155976111,0.161491328
0.264786674,0.156244604,0.307448141
0.77775627,0.156497458,0.793344988
0.258067921,0.15664783,0.301890037
0.795946476,0.156739983,0.811232528
0.793786638,0.156763398,0.809118032
0.227402392,0.156789004,0.276214844
0.185264653,0.156877681,0.242762432
0.331751057,0.157005751,0.367028023
0.399341003,0.157011299,0.429098806
0.002778415,0.157074238,0.15709881
0.826591075,0.157121658,0.841391716
0.303812455,0.157150791,0.342050258
0.731239688,0.15721442,0.7479491
0.954880668,0.157234991,0.967739599
0.604848434,0.157327971,0.624974974
0.029524248,0.157353243,0.160099107
0.184357249,0.157377245,0.242394704
0.705894973,0.157393501,0.723229166
0.308320893,0.157533525,0.346234869
0.728795982,0.157598618,0.745641273
0.144898946,0.157623535,0.214104842
0.059477241,0.157649482,0.168495998
0.14842683,0.15770089,0.216564297
0.27325177,0.157806518,0.315546236
0.9801755,0.15784876,0.992804231
0.637098021,0.157876034,0.656367832
0.155761901,0.157886266,0.221787833
0.721013104,0.157897392,0.738099913
0.636196618,0.157993601,0.655521254
0.88473467,0.158004689,0.898732952
0.688128736,0.158010415,0.706037144
0.213656269,0.158226676,0.26586591
0.927481709,0.158285706,0.940891431
0.0523376,0.158363876,0.166788314
0.819298495,0.158371745,0.834464878
0.513978974,0.158450352,0.537848399
0.195597017,0.158464039,0.251732089
0.201415226,0.159234558,0.256756183
0.246609316,0.159306214,0.29358921
0.537646993,0.159409693,0.560781365
0.747665575,0.159434653,0.764475782
0.913194704,0.159610544,0.927038345
0.040469188,0.159709807,0.164757329
0.492957174,0.159854156,0.518227871
0.92154937,0.15987354,0.935314274
0.799329162,0.159931946,0.815171968
0.658572069,0.160142707,0.677763127
0.214252671,0.160144529,0.26748921
0.122441421,0.160330509,0.201736893
0.001426843,0.160504139,0.160510481
0.678712693,0.160588262,0.697452156
0.647170438,0.160735735,0.666832478
0.872065939,0.160888759,0.886783059
0.465481908,0.160903402,0.492507168
0.853931915,0.160940755,0.868965846
0.219033532,0.161063103,0.271876831
0.212634934,0.161083535,0.266761168
0.412737421,0.161083869,0.443057774
0.519387962,0.161134171,0.54380886
0.638895915,0.161189505,0.658915812
0.536559805,0.161355125,0.560296262
0.541895746,0.161536577,0.565460048
0.961472788,0.16158339,0.974955955
0.356327224,0.161716649,0.391307252
0.861519317,0.161741759,0.876570551
0.945830577,0.161748022,0.959561307
0.640675087,0.16180687,0.660791972
0.533782088,0.161956088,0.557810982
0.686476078,0.161973454,0.705326028
0.121223883,0.162018702,0.202349425
0.083382739,0.162095106,0.182284132
0.24137174,0.162161928,0.290786533
0.724006659,0.162235727,0.741960965
0.76961908,0.162263246,0.78653855
0.027370609,0.162263917,0.164556158
0.970605905,0.162305002,0.984082687
0.724956582,0.162385333,0.742920616
0.250518747,0.162385925,0.298544521
0.842472411,0.162569226,0.858014287
0.004636508,0.162602395,0.162668485
0.743115925,0.162877577,0.760756455
0.606830007,0.162919262,0.628319459
0.303291756,0.16301321,0.34432426
0.908154791,0.163098035,0.922684178
0.497079943,0.163328395,0.523225223
0.941600305,0.163336029,0.955661966
0.342709235,0.163346973,0.379647012
0.989994286,0.163421054,1.003391812
0.098507737,0.163551868,0.190926655
0.629841604,0.163586307,0.650738754
0.074324811,0.16379464,0.179869012
0.169123014,0.163883308,0.235500175
0.333742851,0.163975243,0.371849662
0.263172696,0.164009081,0.310094899
0.336974294,0.164037124,0.37477974
0.585887889,0.164063021,0.608425257
0.108449989,0.164341442,0.196899746
0.49809659,0.164451248,0.524542111
0.032054566,0.164770139,0.167859149
0.149476778,0.164944852,0.222598543
0.927829022,0.165039103,0.942393017
0.162249198,0.165046619,0.231441545
0.778773628,0.165119794,0.796085994
0.260476417,0.16513109,0.30840921
0.38236271,0.165314266,0.416569381
0.01543528,0.165364556,0.166083365
0.162530631,0.165380535,0.231876966
0.457945169,0.165396668,0.486898178
0.282548566,0.165476558,0.327438824
0.471807155,0.165976151,0.500150052
0.667534845,0.165986456,0.687862103
0.469212624,0.166146724,0.497760204
0.758765888,0.166182827,0.776751186
0.960871352,0.166338635,0.975162703
0.366909706,0.166486614,0.402915035
0.566209053,0.167036441,0.590333688
0.468403045,0.167183997,0.497344852
0.292726622,0.167243164,0.337133729
0.231401399,0.167401444,0.285604361
0.591654063,0.167447957,0.614892957
0.960424266,0.167476963,0.974917075
0.48899613,0.167536797,0.516900178
0.595597585,0.167543934,0.618714355
0.609329968,0.167635055,0.631968766
0.237422676,0.167803326,0.290736106
0.521267427,0.167809058,0.547612646
0.889321473,0.167943762,0.905040214
0.579325293,0.167961161,0.603182183
0.259196952,0.168042677,0.308903547
0.597832194,0.168210664,0.621046021
0.938524237,0.168275224,0.953490584
0.260545454,0.168332272,0.310192984
0.836554729,0.168412425,0.853338478
0.886078971,0.168414105,0.901941935
0.885823456,0.168509803,0.901708794
0.021770219,0.168631431,0.170030885
0.087558455,0.168676991,0.190048442
0.093114354,0.168801109,0.19277992
0.345610845,0.168828274,0.384642486
0.917951181,0.16884574,0.933350553
0.393382801,0.169001073,0.428148795
0.969825006,0.169103944,0.984457559
0.089933533,0.169147916,0.191569981
0.612700185,0.169199847,0.635633625
0.510048696,0.169419662,0.537450178
0.96146327,0.169524204,0.976294051
0.689456196,0.169537528,0.709994944
0.675920692,0.169648463,0.696885487
0.424347339,0.169681299,0.457014669
0.542712345,0.169754248,0.568641534
0.364832559,0.169973576,0.40248455
0.081001461,0.170013826,0.188324023
0.654276592,0.170127523,0.676033455
0.63582421,0.170148565,0.658196748
0.617655284,0.17017099,0.640668569
0.935652914,0.170190291,0.951005316
0.635637792,0.170435089,0.658090816
0.623939238,0.170448227,0.646801956
0.623932755,0.170509168,0.646811765
0.149693199,0.170620878,0.226979158
0.234759385,0.17062643,0.290216036
0.773177756,0.170694522,0.79179572
0.544277304,0.170695679,0.570416338
0.731040967,0.170803426,0.750729449
0.659767767,0.170863295,0.681533398
0.240138748,0.170906742,0.294746896
0.597208267,0.170957574,0.621195788
0.828723077,0.171065624,0.846194651
0.199559537,0.171143149,0.262895391
0.334000394,0.171231989,0.375335393
0.388308849,0.171293176,0.424411491
0.172326991,0.171428068,0.243072364
0.978978826,0.171453988,0.993879274
0.571322073,0.171481809,0.59650224
0.71780486,0.171501994,0.738008639
0.552364478,0.171583191,0.578400647
0.426583498,0.171691747,0.459838599
0.075507165,0.171707909,0.187576486
0.140668228,0.171865207,0.222092772
0.779413643,0.171970689,0.798160099
0.369058846,0.172010425,0.407175661
0.82020753,0.172237499,0.838096742
0.79329178,0.172259339,0.81177899
0.063755972,0.172337375,0.183752537
0.579574156,0.172350955,0.604657799
0.8871548,0.172381566,0.903747223
0.222738727,0.172452065,0.281695323
0.970931098,0.172490997,0.986134038
0.070906162,0.1725629,0.186562693
0.958662465,0.172606829,0.97407743
0.87816623,0.172611373,0.894969616
0.060114031,0.172668412,0.182833469
0.699954796,0.172766088,0.720961051
0.30067496,0.172784435,0.346785081
0.377243917,0.1728386,0.414953196
0.051787337,0.172867806,0.180458323
0.344868554,0.17292549,0.385794692
0.235800409,0.173145765,0.292542799
0.512101263,0.17319259,0.540595391
0.709805353,0.173225108,0.730637103
0.645574798,0.173259296,0.668420229
0.812221512,0.173374645,0.830519447
0.482157679,0.173587737,0.512453636
0.201573945,0.173616909,0.266035498
0.794544502,0.173657368,0.813300589
0.524236664,0.173684445,0.552259329
0.928583885,0.173842786,0.944716543
0.955789402,0.173884135,0.971477778
0.025018955,0.174184499,0.175972122
0.463799336,0.174203861,0.495435979
0.896082799,0.174246075,0.912866955
0.669369071,0.174281794,0.691685693
0.450629569,0.174448534,0.483217652
0.108423987,0.174473517,0.205418522
0.064596898,0.174510975,0.186082883
0.556603997,0.174529212,0.583325343
0.719735761,0.174534557,0.740595623
0.388496793,0.174544232,0.425905444
0.990175159,0.174619353,1.005454506
0.636674515,0.174676191,0.660201644
0.677818966,0.174954183,0.70003394
0.917866919,0.175174331,0.934433372
0.332985765,0.175192902,0.376260645
0.894854332,0.175497538,0.911901125
0.268686718,0.175523395,0.320937711
0.282204497,0.175656723,0.332407374
0.992412007,0.175696269,1.007844617
0.387989369,0.175737755,0.425933691
0.217387872,0.175809718,0.279582803
0.472506803,0.175822057,0.504158779
0.564050687,0.175857904,0.590829231
0.649744123,0.17586389,0.673123713
0.988088179,0.175888184,1.003620896
0.059231686,0.175943672,0.185646353
0.991097116,0.175952342,1.006594615
0.129143721,0.175979202,0.218281425
0.174649921,0.176082406,0.248007276
0.439597371,0.17617411,0.473585437
0.43101602,0.176312545,0.465683286
0.864542506,0.176318157,0.882338845
0.52127082,0.176451967,0.550325871
0.752004129,0.176469842,0.772432401
0.628601912,0.176496685,0.652909981
0.357071628,0.176681726,0.398392495
0.961234223,0.176819034,0.977361858
0.439908577,0.176846443,0.474124689
0.968401123,0.176906268,0.984427022
0.949047225,0.17693023,0.965398851
0.326154353,0.177060894,0.371116184
0.228716569,0.177096047,0.289265066
0.968341203,0.177172863,0.984416024
0.229992156,0.177367016,0.290440097
0.064931388,0.177406156,0.188915403
0.892462399,0.177607286,0.909963451
0.176452244,0.177612568,0.250362974
0.672840288,0.177666482,0.695901884
0.539153541,0.177716531,0.567688036
0.317533493,0.177778441,0.36391303
0.70862972,0.17789225,0.730617364
0.425497109,0.178017823,0.461235445
0.913153886,0.178030809,0.930346703
0.950882175,0.178041199,0.967406626
0.518248722,0.178179558,0.548023442
0.689013067,0.178309628,0.71171155
0.281362021,0.17834635,0.333124612
0.016061199,0.178426033,0.179147457
0.490618757,0.17850203,0.522082119
0.335180854,0.178508061,0.379751673
0.824363616,0.178530865,0.84347415
0.422577191,0.178600273,0.458769594
0.436513934,0.178653006,0.471658044
0.949425663,0.178691223,0.966095049
0.734545978,0.178702087,0.755971051
0.703105278,0.179242827,0.725592876
0.975002506,0.17947114,0.99138276
0.486286509,0.179557159,0.518377606
0.284556725,0.179597354,0.336493298
0.533236486,0.179606703,0.562671945
0.026698283,0.179614363,0.181587769
0.230907442,0.179656633,0.292565809
0.703734903,0.179763802,0.726331769
0.851824557,0.179791412,0.870591769
0.84058142,0.179791636,0.859594181
0.964176927,0.179859946,0.980809231
0.431312292,0.179912838,0.467331705
0.668155484,0.179941392,0.691961455
0.992357119,0.180028433,1.008554851
0.769397674,0.180114429,0.790198701
0.654915804,0.180138014,0.679238113
0.568498398,0.180139059,0.596356026
0.390215888,0.180177734,0.429805136
0.821858542,0.180198401,0.841381559
0.981619189,0.180229147,0.998027444
0.001682117,0.180260435,0.180268283
0.77828789,0.180511067,0.798946985
0.649278463,0.18068775,0.673951471
0.978805206,0.180731748,0.995350991
0.125077787,0.180826048,0.219869308
0.374940653,0.180833322,0.416270565
0.026333466,0.180913738,0.182820218
0.836907608,0.18091417,0.856238449
0.58514104,0.180924327,0.612473386
0.417215816,0.1809327,0.454758924
0.910690569,0.181020456,0.928507253
0.867682445,0.181212832,0.88640336
0.161801154,0.181248219,0.242961994
0.632749713,0.181276288,0.658204598
0.092967037,0.181323642,0.203767351
0.793551958,0.181360804,0.814012562
0.666290452,0.181364525,0.690533169
0.02423454,0.181371651,0.182983575
0.730534867,0.181378944,0.752714762
0.883806551,0.181406133,0.902231791
0.140481212,0.181498421,0.229513938
0.773771865,0.181513523,0.794776734
0.703625678,0.181724754,0.726713824
0.038209831,0.182142464,0.186107142
0.810470161,0.182182266,0.830693842
0.835200013,0.182283276,0.854860372
0.050460938,0.182298218,0.189153236
0.372897613,0.182323354,0.415083649
0.966751763,0.182493292,0.98382558
0.106376176,0.182613481,0.211337583
0.207711419,0.182817657,0.276706215
0.013783431,0.182834277,0.183353091
0.08711659,0.182895529,0.202583501
0.646441965,0.182991532,0.671843073
0.789467907,0.183103239,0.810423576
0.768767097,0.183110611,0.790273589
0.684660187,0.183140007,0.708731143
0.525277746,0.183197543,0.556307514
0.220173823,0.183255171,0.286459369
0.350624681,0.183316651,0.395654725
0.195559561,0.183325852,0.268052066
0.04454594,0.183398765,0.188731153
0.929516604,0.183635324,0.94748248
0.269171363,0.183672868,0.325866453
0.460039181,0.183777749,0.495389048
0.57828938,0.183787089,0.60679181
0.522812182,0.183823662,0.554187438
0.644479694,0.183969169,0.670222897
0.249048113,0.1840269,0.309662498
0.204882253,0.184081043,0.275431603
0.450410068,0.184093527,0.486579548
0.989292654,0.184168348,1.006289191
0.479468726,0.184198785,0.513633577
0.872130759,0.184338849,0.89139939
0.074120216,0.184391478,0.198731033
0.370644413,0.184398351,0.413980715
0.663676249,0.184434599,0.688826745
0.861164897,0.184520544,0.880711537
0.790654962,0.184591368,0.811917017
0.913747863,0.184622631,0.932212783
0.052777204,0.18469603,0.192088669
0.715948306,0.184872669,0.739432134
0.802526714,0.184959863,0.823564981
0.115018991,0.184998296,0.217838788
0.156521338,0.185170754,0.24246059
0.395392882,0.185215593,0.436623804
0.282190956,0.185334703,0.33761026
0.436744309,0.185399599,0.474466651
0.003435836,0.185458211,0.185490035
0.506148047,0.185728956,0.539148487
0.207922345,0.185750516,0.278809892
0.670439409,0.185768486,0.695700317
0.486464857,0.18636679,0.520942067
0.066046886,0.186378448,0.197734966
0.405847614,0.186401181,0.446606859
0.484634188,0.186412594,0.519249411
0.607108333,0.186517748,0.63511369
0.843471704,0.186543041,0.863853473
0.448922359,0.186600043,0.486159295
0.78331394,0.186653904,0.805245558
0.826259698,0.1867933,0.84711087
0.415120967,0.186971642,0.45528432
0.965397339,0.187045242,0.983350367
0.021992694,0.187130231,0.188418157
0.424297022,0.187145516,0.463736355
0.261427748,0.187484052,0.321705979
0.193805594,0.187491824,0.269654951
0.507714546,0.187608836,0.541268081
0.186305026,0.187762117,0.26450742
0.321944775,0.187764528,0.37269821
0.242993855,0.187772856,0.307090636
0.218706253,0.187848211,0.288304311
0.915362258,0.187923847,0.934453549
0.5571032,0.188010742,0.587972801
0.124349405,0.188063887,0.22545687
0.324275853,0.188106524,0.374885173
0.683138357,0.188254388,0.70860266
0.715783149,0.188278024,0.740131158
0.78904966,0.188301334,0.811206976
0.270311874,0.188358401,0.329465319
0.133569831,0.188396482,0.230941842
0.765685927,0.188436313,0.788532296
0.498141741,0.188541699,0.532628545
0.839366277,0.188697846,0.860315421
0.35280513,0.188899793,0.400193193
0.61329803,0.188953323,0.641745925
0.595627899,0.189099618,0.624925003
0.93053498,0.189108976,0.949556504
0.94265895,0.189197628,0.961458079
0.160277576,0.189367399,0.248090534
0.890220641,0.189383522,0.910142246
0.958686789,0.189395643,0.977215979
0.619082784,0.189398845,0.647406685
0.947118597,0.189522586,0.965894635
0.29650902,0.189553647,0.351920707
0.838615284,0.189679863,0.85979884
0.690678329,0.189702959,0.716256774
0.587733088,0.189941336,0.617663253
0.22725456,0.190116855,0.296292176
0.893185094,0.19017611,0.913206748
0.753463758,0.190336647,0.777132984
0.47477457,0.190529041,0.511578154
0.675064565,0.190569766,0.70144779
0.724440978,0.190632805,0.749103195
